source,row_number,issue_code,severity,details,incident_type_raw,incident_description,risk_level_raw,risk_percentage_raw,priority_raw
main,3648,RISK_LEVEL_MISMATCH,high,"Risk 77.0 implies High, but row has Critical.",Physical Abuse,Yung asawa kong lasinggero ay binato ako ng kutsara nang ubod ng lakas sa may hagdanan habang kumakain kami ng hapunan kasi humingi ako ng pambili ng gamot.,Critical,77,P1
main,3648,PRIORITY_MISMATCH,high,"Risk 77.0 implies Second Priority (P2), but row has First Priority (P1).",Physical Abuse,Yung asawa kong lasinggero ay binato ako ng kutsara nang ubod ng lakas sa may hagdanan habang kumakain kami ng hapunan kasi humingi ako ng pambili ng gamot.,Critical,77,P1
main,3650,RISK_LEVEL_MISMATCH,high,"Risk 93.0 implies Critical, but row has High.",Sexual Abuse,Yung ex-live-in partner ko ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa tapat ng kapitbahay kaninang tanghaling tapat kasi wala daw kaming maiulam.,High,93,P2
main,3650,PRIORITY_MISMATCH,high,"Risk 93.0 implies First Priority (P1), but row has Second Priority (P2).",Sexual Abuse,Yung ex-live-in partner ko ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa tapat ng kapitbahay kaninang tanghaling tapat kasi wala daw kaming maiulam.,High,93,P2
main,3652,RISK_LEVEL_MISMATCH,high,"Risk 93.0 implies Critical, but row has High.",Physical Abuse,Yung ex-live-in partner ko ay tinutukan ako ng walis tambo at sinabing papatayin ako sa likod ng bahay noong nakaraang linggo kasi wala daw kaming maiulam.,High,93,P2
main,3652,PRIORITY_MISMATCH,high,"Risk 93.0 implies First Priority (P1), but row has Second Priority (P2).",Physical Abuse,Yung ex-live-in partner ko ay tinutukan ako ng walis tambo at sinabing papatayin ako sa likod ng bahay noong nakaraang linggo kasi wala daw kaming maiulam.,High,93,P2
main,3653,RISK_LEVEL_MISMATCH,high,"Risk 85.0 implies Critical, but row has High.",Economic Abuse,Ang kuya ko ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa kusina habang nagluluto kagabi bago matulog dahil sa hinala niyang may iba ako.,High,85,P2
main,3653,PRIORITY_MISMATCH,high,"Risk 85.0 implies First Priority (P1), but row has Second Priority (P2).",Economic Abuse,Ang kuya ko ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa kusina habang nagluluto kagabi bago matulog dahil sa hinala niyang may iba ako.,High,85,P2
main,3658,RISK_LEVEL_MISMATCH,high,"Risk 85.0 implies Critical, but row has High.",Physical Abuse,Yung asawa kong lasinggero ay biglang hinampas ang ulo ko ng tinidor sa tapat ng kapitbahay kaninang tanghaling tapat dahil natalo siya sa sugal.,High,85,P2
main,3658,PRIORITY_MISMATCH,high,"Risk 85.0 implies First Priority (P1), but row has Second Priority (P2).",Physical Abuse,Yung asawa kong lasinggero ay biglang hinampas ang ulo ko ng tinidor sa tapat ng kapitbahay kaninang tanghaling tapat dahil natalo siya sa sugal.,High,85,P2
main,3660,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Psychological Abuse,Ang biyenan kong malupit ay pinunit ang mga damit ko at pinalayas ako sa loob ng banyo habang kumakain kami ng hapunan kasi humingi ako ng pambili ng gamot.,High,75,P2
main,3662,RISK_LEVEL_MISMATCH,high,"Risk 77.0 implies High, but row has Critical.",Psychological Abuse,Ang lolo ng mga bata ay pinunit ang mga damit ko at pinalayas ako sa loob ng banyo habang kumakain kami ng hapunan dahil sa hinala niyang may iba ako.,Critical,77,P1
main,3662,PRIORITY_MISMATCH,high,"Risk 77.0 implies Second Priority (P2), but row has First Priority (P1).",Psychological Abuse,Ang lolo ng mga bata ay pinunit ang mga damit ko at pinalayas ako sa loob ng banyo habang kumakain kami ng hapunan dahil sa hinala niyang may iba ako.,Critical,77,P1
main,3664,RISK_LEVEL_MISMATCH,high,"Risk 85.0 implies Critical, but row has High.",Elder Abuse,Yung ex-live-in partner ko ay hindi pinakain ang bedridden kong nanay sa loob ng tatlong araw sa harap ng sari-sari store noong araw ng sweldo kasi humingi ako ng pambili ng gamot.,High,85,P2
main,3664,PRIORITY_MISMATCH,high,"Risk 85.0 implies First Priority (P1), but row has Second Priority (P2).",Elder Abuse,Yung ex-live-in partner ko ay hindi pinakain ang bedridden kong nanay sa loob ng tatlong araw sa harap ng sari-sari store noong araw ng sweldo kasi humingi ako ng pambili ng gamot.,High,85,P2
main,3666,RISK_LEVEL_MISMATCH,high,"Risk 75.0 implies High, but row has Critical.",Psychological Abuse,Yung asawa kong lasinggero ay pinunit ang mga damit ko at pinalayas ako sa may hagdanan kaninang tanghaling tapat dahil sa hinala niyang may iba ako.,Critical,75,P1
main,3666,PRIORITY_MISMATCH,high,"Risk 75.0 implies Second Priority (P2), but row has First Priority (P1).",Psychological Abuse,Yung asawa kong lasinggero ay pinunit ang mga damit ko at pinalayas ako sa may hagdanan kaninang tanghaling tapat dahil sa hinala niyang may iba ako.,Critical,75,P1
main,3667,RISK_LEVEL_MISMATCH,high,"Risk 81.0 implies Critical, but row has High.",Elder Abuse,Ang lolo ng mga bata ay hindi pinakain ang bedridden kong nanay sa loob ng tatlong araw sa loob ng banyo habang kumakain kami ng hapunan kasi umiiyak ang bata at naingayan siya.,High,81,P2
main,3667,PRIORITY_MISMATCH,high,"Risk 81.0 implies First Priority (P1), but row has Second Priority (P2).",Elder Abuse,Ang lolo ng mga bata ay hindi pinakain ang bedridden kong nanay sa loob ng tatlong araw sa loob ng banyo habang kumakain kami ng hapunan kasi umiiyak ang bata at naingayan siya.,High,81,P2
main,3668,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical Abuse,Ang biyenan kong malupit ay binato ako ng makapal na libro nang ubod ng lakas sa harap ng sari-sari store kaninang tanghaling tapat dahil sa hinala niyang may iba ako.,Critical,92,P1
main,3669,RISK_LEVEL_MISMATCH,high,"Risk 78.0 implies High, but row has Critical.",Physical Abuse,Yung landlord naming nanghaharass ay sinakal ako hanggang sa mawalan ako ng hininga sa garahe habang kumakain kami ng hapunan kasi lasing na lasing siya.,Critical,78,P1
main,3669,PRIORITY_MISMATCH,high,"Risk 78.0 implies Second Priority (P2), but row has First Priority (P1).",Physical Abuse,Yung landlord naming nanghaharass ay sinakal ako hanggang sa mawalan ako ng hininga sa garahe habang kumakain kami ng hapunan kasi lasing na lasing siya.,Critical,78,P1
main,3669,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical Abuse,Yung landlord naming nanghaharass ay sinakal ako hanggang sa mawalan ako ng hininga sa garahe habang kumakain kami ng hapunan kasi lasing na lasing siya.,Critical,78,P1
main,3670,RISK_LEVEL_MISMATCH,high,"Risk 90.0 implies Critical, but row has High.",Sexual Abuse,Ang kinakasama ko ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa harap ng sari-sari store kaninang umaga bago pumasok kasi lasing na lasing siya.,High,90,P2
main,3670,PRIORITY_MISMATCH,high,"Risk 90.0 implies First Priority (P1), but row has Second Priority (P2).",Sexual Abuse,Ang kinakasama ko ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa harap ng sari-sari store kaninang umaga bago pumasok kasi lasing na lasing siya.,High,90,P2
main,3671,RISK_LEVEL_MISMATCH,high,"Risk 77.0 implies High, but row has Critical.",Neglect / Acts of Omission,Yung landlord naming nanghaharass ay ikinulong ang mga bata sa madilim na bodega sa kwarto ng mga bata kaninang umaga bago pumasok kasi umiiyak ang bata at naingayan siya.,Critical,77,P1
main,3671,PRIORITY_MISMATCH,high,"Risk 77.0 implies Second Priority (P2), but row has First Priority (P1).",Neglect / Acts of Omission,Yung landlord naming nanghaharass ay ikinulong ang mga bata sa madilim na bodega sa kwarto ng mga bata kaninang umaga bago pumasok kasi umiiyak ang bata at naingayan siya.,Critical,77,P1
main,3672,RISK_LEVEL_MISMATCH,high,"Risk 88.0 implies Critical, but row has High.",Psychological Abuse,Yung tiyuhin naming nakikitira ay pinunit ang mga damit ko at pinalayas ako sa tapat ng kapitbahay kaninang tanghaling tapat kasi wala daw kaming maiulam.,High,88,P2
main,3672,PRIORITY_MISMATCH,high,"Risk 88.0 implies First Priority (P1), but row has Second Priority (P2).",Psychological Abuse,Yung tiyuhin naming nakikitira ay pinunit ang mga damit ko at pinalayas ako sa tapat ng kapitbahay kaninang tanghaling tapat kasi wala daw kaming maiulam.,High,88,P2
main,3676,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Economic Abuse,Yung landlord naming nanghaharass ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa tapat ng kapitbahay kaninang alas-tres ng madaling araw dahil natalo siya sa sugal.,Critical,84,P1
main,3677,RISK_LEVEL_MISMATCH,high,"Risk 75.0 implies High, but row has Critical.",Sexual Abuse,Ang step-father ng anak ko ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa likod ng bahay kahapon ng hapon dahil hindi ko naibigay ang password ng cellphone ko.,Critical,75,P1
main,3677,PRIORITY_MISMATCH,high,"Risk 75.0 implies Second Priority (P2), but row has First Priority (P1).",Sexual Abuse,Ang step-father ng anak ko ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa likod ng bahay kahapon ng hapon dahil hindi ko naibigay ang password ng cellphone ko.,Critical,75,P1
main,3678,RISK_LEVEL_MISMATCH,high,"Risk 87.0 implies Critical, but row has High.",Psychological Abuse,Yung asawa kong lasinggero ay pinunit ang mga damit ko at pinalayas ako sa kwarto ng mga bata noong nakaraang linggo dahil sa hinala niyang may iba ako.,High,87,P2
main,3678,PRIORITY_MISMATCH,high,"Risk 87.0 implies First Priority (P1), but row has Second Priority (P2).",Psychological Abuse,Yung asawa kong lasinggero ay pinunit ang mga damit ko at pinalayas ako sa kwarto ng mga bata noong nakaraang linggo dahil sa hinala niyang may iba ako.,High,87,P2
main,3680,RISK_LEVEL_MISMATCH,high,"Risk 97.0 implies Critical, but row has High.",Neglect / Acts of Omission,Ang biyenan kong malupit ay ikinulong ang mga bata sa madilim na bodega sa tapat ng kapitbahay kagabi bago matulog dahil natalo siya sa sugal.,High,97,P2
main,3680,PRIORITY_MISMATCH,high,"Risk 97.0 implies First Priority (P1), but row has Second Priority (P2).",Neglect / Acts of Omission,Ang biyenan kong malupit ay ikinulong ang mga bata sa madilim na bodega sa tapat ng kapitbahay kagabi bago matulog dahil natalo siya sa sugal.,High,97,P2
main,3680,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Neglect / Acts of Omission,Ang biyenan kong malupit ay ikinulong ang mga bata sa madilim na bodega sa tapat ng kapitbahay kagabi bago matulog dahil natalo siya sa sugal.,High,97,P2
main,3681,RISK_LEVEL_MISMATCH,high,"Risk 96.0 implies Critical, but row has High.",Physical + Psychological Abuse,Ang biyenan kong malupit ay binato ako ng payong nang ubod ng lakas sa kusina habang nagluluto noong araw ng sweldo kasi wala daw kaming maiulam.,High,96,P2
main,3681,PRIORITY_MISMATCH,high,"Risk 96.0 implies First Priority (P1), but row has Second Priority (P2).",Physical + Psychological Abuse,Ang biyenan kong malupit ay binato ako ng payong nang ubod ng lakas sa kusina habang nagluluto noong araw ng sweldo kasi wala daw kaming maiulam.,High,96,P2
main,3681,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical + Psychological Abuse,Ang biyenan kong malupit ay binato ako ng payong nang ubod ng lakas sa kusina habang nagluluto noong araw ng sweldo kasi wala daw kaming maiulam.,High,96,P2
main,3682,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical + Psychological Abuse,Yung landlord naming nanghaharass ay tinulak ako pababa mula sa ikalawang palapag sa kusina habang nagluluto kaninang alas-tres ng madaling araw dahil hindi ko naibigay ang password ng cellphone ko.,High,77,P2
main,3683,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Sexual Abuse,Ang biyenan kong malupit ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa loob ng banyo noong nakaraang linggo dahil sa hinala niyang may iba ako.,Critical,88,P1
main,3684,RISK_LEVEL_MISMATCH,high,"Risk 93.0 implies Critical, but row has High.",Physical + Psychological Abuse,Ang step-father ng anak ko ay sinakal ako hanggang sa mawalan ako ng hininga sa kwarto ng mga bata kagabi bago matulog dahil natalo siya sa sugal.,High,93,P2
main,3684,PRIORITY_MISMATCH,high,"Risk 93.0 implies First Priority (P1), but row has Second Priority (P2).",Physical + Psychological Abuse,Ang step-father ng anak ko ay sinakal ako hanggang sa mawalan ako ng hininga sa kwarto ng mga bata kagabi bago matulog dahil natalo siya sa sugal.,High,93,P2
main,3689,RISK_LEVEL_MISMATCH,high,"Risk 81.0 implies Critical, but row has High.",Physical Abuse,Yung landlord naming nanghaharass ay tinutukan ako ng bato at sinabing papatayin ako sa kusina habang nagluluto kagabi bago matulog kasi lasing na lasing siya.,High,81,P2
main,3689,PRIORITY_MISMATCH,high,"Risk 81.0 implies First Priority (P1), but row has Second Priority (P2).",Physical Abuse,Yung landlord naming nanghaharass ay tinutukan ako ng bato at sinabing papatayin ako sa kusina habang nagluluto kagabi bago matulog kasi lasing na lasing siya.,High,81,P2
main,3689,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical Abuse,Yung landlord naming nanghaharass ay tinutukan ako ng bato at sinabing papatayin ako sa kusina habang nagluluto kagabi bago matulog kasi lasing na lasing siya.,High,81,P2
main,3691,RISK_LEVEL_MISMATCH,high,"Risk 94.0 implies Critical, but row has High.",Physical Abuse,Yung landlord naming nanghaharass ay tinulak ako pababa mula sa ikalawang palapag sa loob ng banyo noong araw ng sweldo dahil hindi ko naibigay ang password ng cellphone ko.,High,94,P2
main,3691,PRIORITY_MISMATCH,high,"Risk 94.0 implies First Priority (P1), but row has Second Priority (P2).",Physical Abuse,Yung landlord naming nanghaharass ay tinulak ako pababa mula sa ikalawang palapag sa loob ng banyo noong araw ng sweldo dahil hindi ko naibigay ang password ng cellphone ko.,High,94,P2
main,3691,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical Abuse,Yung landlord naming nanghaharass ay tinulak ako pababa mula sa ikalawang palapag sa loob ng banyo noong araw ng sweldo dahil hindi ko naibigay ang password ng cellphone ko.,High,94,P2
main,3692,RISK_LEVEL_MISMATCH,high,"Risk 79.0 implies High, but row has Critical.",Psychological Abuse,Ang kuya ko ay pinunit ang mga damit ko at pinalayas ako sa kwarto ng mga bata kaninang alas-tres ng madaling araw dahil pinagsabihan ko siyang maghanap ng trabaho.,Critical,79,P1
main,3692,PRIORITY_MISMATCH,high,"Risk 79.0 implies Second Priority (P2), but row has First Priority (P1).",Psychological Abuse,Ang kuya ko ay pinunit ang mga damit ko at pinalayas ako sa kwarto ng mga bata kaninang alas-tres ng madaling araw dahil pinagsabihan ko siyang maghanap ng trabaho.,Critical,79,P1
main,3694,RISK_LEVEL_MISMATCH,high,"Risk 82.0 implies Critical, but row has High.",Physical + Psychological Abuse,Ang kinakasama ko ay sinakal ako hanggang sa mawalan ako ng hininga sa likod ng bahay habang kumakain kami ng hapunan dahil hindi ko naibigay ang password ng cellphone ko.,High,82,P2
main,3694,PRIORITY_MISMATCH,high,"Risk 82.0 implies First Priority (P1), but row has Second Priority (P2).",Physical + Psychological Abuse,Ang kinakasama ko ay sinakal ako hanggang sa mawalan ako ng hininga sa likod ng bahay habang kumakain kami ng hapunan dahil hindi ko naibigay ang password ng cellphone ko.,High,82,P2
main,3695,RISK_LEVEL_MISMATCH,high,"Risk 84.0 implies Critical, but row has High.",Sexual Abuse,Ang lolo ng mga bata ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa kwarto ng mga bata kaninang umaga bago pumasok dahil natalo siya sa sugal.,High,84,P2
main,3695,PRIORITY_MISMATCH,high,"Risk 84.0 implies First Priority (P1), but row has Second Priority (P2).",Sexual Abuse,Ang lolo ng mga bata ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa kwarto ng mga bata kaninang umaga bago pumasok dahil natalo siya sa sugal.,High,84,P2
main,3696,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Sexual Abuse,Ang biyenan kong malupit ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa loob ng banyo noong nakaraang linggo dahil pinagsabihan ko siyang maghanap ng trabaho.,Critical,95,P1
main,3697,RISK_LEVEL_MISMATCH,high,"Risk 83.0 implies Critical, but row has High.",Physical Abuse,Yung asawa kong lasinggero ay tinulak ako pababa mula sa ikalawang palapag sa gitna ng kalsada habang kumakain kami ng hapunan kasi wala daw kaming maiulam.,High,83,P2
